identifier	lang_code	gloss	transcription_norm	ipa	residual
rosettaproject_epo_swadesh-1	epo	tree	arbo	arbo	
rosettaproject_epo_swadesh-1	epo	turn	turni	turni	
rosettaproject_epo_swadesh-1	epo	two	du	du	
rosettaproject_epo_swadesh-1	epo	vomit	vomi	vomi	
rosettaproject_epo_swadesh-1	epo	walk	piediri	piediri	
rosettaproject_epo_swadesh-1	epo	warm	varma	varma	
rosettaproject_epo_swadesh-1	epo	wash	lavi	lavi	
rosettaproject_epo_swadesh-1	epo	water	akvo	akvo	
rosettaproject_epo_swadesh-1	epo	we	ni	ni	
rosettaproject_epo_swadesh-1	epo	wet	malseka	malseka	
rosettaproject_epo_swadesh-1	epo	what	kio	kio	
rosettaproject_epo_swadesh-1	epo	when	kiam	kiam	
rosettaproject_epo_swadesh-1	epo	where	kie	kie	
rosettaproject_epo_swadesh-1	epo	white	blanka	blanka	
rosettaproject_epo_swadesh-1	epo	who	kiu	kiu	
rosettaproject_epo_swadesh-1	epo	wide	largha	larɡha	
rosettaproject_epo_swadesh-1	epo	wife	edzino	edzino	
rosettaproject_epo_swadesh-1	epo	wind	vento	vento	
rosettaproject_epo_swadesh-1	epo	wing	flugilo	fluɡilo	
rosettaproject_epo_swadesh-1	epo	wipe	vishi	vishi	
rosettaproject_epo_swadesh-1	epo	with	kun	kun	
rosettaproject_epo_swadesh-1	epo	woman	virino	virino	
rosettaproject_epo_swadesh-1	epo	worm	vermo	vermo	
rosettaproject_epo_swadesh-1	epo	year	jaro	jaro	
rosettaproject_epo_swadesh-1	epo	yellow	flava	flava	
rosettaproject_epo_swadesh-1	epo	you	vi	vi	
rosettaproject_fin_swadesh-1	fin	all	kaikki	kaikːi	
rosettaproject_fin_swadesh-1	fin	and	ja	ja	
rosettaproject_fin_swadesh-1	fin	animal	eläin	elæin	
rosettaproject_fin_swadesh-1	fin	ashes	tuhka, tuhkat	tuhka, tuhkat	
rosettaproject_fin_swadesh-1	fin	at	-lla, -llä	lːa, lːæ	
rosettaproject_fin_swadesh-1	fin	back	selkä	selkæ	
rosettaproject_fin_swadesh-1	fin	bad	paha	paha	
rosettaproject_fin_swadesh-1	fin	bark	kaarna	kaːrna	
rosettaproject_fin_swadesh-1	fin	because	koska	koska	
rosettaproject_fin_swadesh-1	fin	belly	vatsa, maha	vatsa, maha	
rosettaproject_fin_swadesh-1	fin	big	iso	iso	
rosettaproject_fin_swadesh-1	fin	bird	lintu	lintu	
rosettaproject_fin_swadesh-1	fin	bite	pure	pure	
rosettaproject_fin_swadesh-1	fin	black	musta	musta	
rosettaproject_fin_swadesh-1	fin	blood	veri	veri	
rosettaproject_fin_swadesh-1	fin	blow	puhaltaa	puhaltaː	
rosettaproject_fin_swadesh-1	fin	bone	luu	luː	
rosettaproject_fin_swadesh-1	fin	breast	rinta	rinta	
rosettaproject_fin_swadesh-1	fin	breathe	hengittää	heŋitːæː	
rosettaproject_fin_swadesh-1	fin	burn	poltta	poltːa	
rosettaproject_fin_swadesh-1	fin	child	lapsi	lapsi	
rosettaproject_fin_swadesh-1	fin	cloud	pilvi	pilvi	
rosettaproject_fin_swadesh-1	fin	cold	kylmä	kylmæ	
rosettaproject_fin_swadesh-1	fin	come	tule	tule	
rosettaproject_fin_swadesh-1	fin	correct	oikea	oikea	
rosettaproject_fin_swadesh-1	fin	count	laskea	laskea	
rosettaproject_fin_swadesh-1	fin	cut	viiltää, leikata	viːltæː, leikata	
rosettaproject_fin_swadesh-1	fin	day	päivä	pæivæ	
rosettaproject_fin_swadesh-1	fin	die	kuole	kuole	
rosettaproject_fin_swadesh-1	fin	dig	kaivaa	kaivaː	
rosettaproject_fin_swadesh-1	fin	dirty	likainen	likainen	
rosettaproject_fin_swadesh-1	fin	dog	koira	koira	
rosettaproject_fin_swadesh-1	fin	drink	juo	juo	
rosettaproject_fin_swadesh-1	fin	dry	kuiva	kuiva	
rosettaproject_fin_swadesh-1	fin	dull	tylsä	tylsæ	
rosettaproject_fin_swadesh-1	fin	dust	pöly, tomu	pøly, tomu	
rosettaproject_fin_swadesh-1	fin	ear	korva	korva	
rosettaproject_fin_swadesh-1	fin	earth	maa	maː	
rosettaproject_fin_swadesh-1	fin	eat	syö	syø	
rosettaproject_fin_swadesh-1	fin	egg	muna	muna	
rosettaproject_fin_swadesh-1	fin	eye	silmä	silmæ	
rosettaproject_fin_swadesh-1	fin	fall	pudota	pudota	
rosettaproject_fin_swadesh-1	fin	fall	putoa	putoa	
rosettaproject_fin_swadesh-1	fin	far	kaukainen, etäinen	kaukainen, etæinen	
rosettaproject_fin_swadesh-1	fin	fat (n.)	rasva	rasva	
rosettaproject_fin_swadesh-1	fin	father	isä	isæ	
rosettaproject_fin_swadesh-1	fin	fear	pelkä	pelkæ	
rosettaproject_fin_swadesh-1	fin	feather	höyhen	høyhen	
rosettaproject_fin_swadesh-1	fin	few	harva	harva	
rosettaproject_fin_swadesh-1	fin	fight	taistella	taistelːa	
rosettaproject_fin_swadesh-1	fin	fingernail	kynsi	kynsi	
rosettaproject_fin_swadesh-1	fin	fire	tuli	tuli	
rosettaproject_fin_swadesh-1	fin	fish	kala	kala	
rosettaproject_fin_swadesh-1	fin	five	viisi	viːsi	
rosettaproject_fin_swadesh-1	fin	float	kellua. leijua	kelːua leijua	
rosettaproject_fin_swadesh-1	fin	flow	virrata	virːata	
rosettaproject_fin_swadesh-1	fin	flower	kukka	kukːa	
rosettaproject_fin_swadesh-1	fin	fly (v.)	lentää	lentæː	
rosettaproject_fin_swadesh-1	fin	fog	sumu	sumu	
rosettaproject_fin_swadesh-1	fin	foot	jalka	jalka	
rosettaproject_fin_swadesh-1	fin	forest	metsä	metsæ	
rosettaproject_fin_swadesh-1	fin	four	neljä	neljæ	
rosettaproject_fin_swadesh-1	fin	freeze	jäätyä, palella	jæːtyæ, palelːa	
rosettaproject_fin_swadesh-1	fin	fruit	hedelmä	hedelmæ	
rosettaproject_fin_swadesh-1	fin	full	täysi, täynnä	tæysi, tæynːæ	
rosettaproject_fin_swadesh-1	fin	give	anta	anta	
rosettaproject_fin_swadesh-1	fin	good	hyvä	hyvæ	
rosettaproject_fin_swadesh-1	fin	grass	ruoho	ruoho	
rosettaproject_fin_swadesh-1	fin	green	vihreä	vihreæ	
rosettaproject_fin_swadesh-1	fin	guts	sisälmykset	sisælmykset	
rosettaproject_fin_swadesh-1	fin	hair	hius, hiukset	hius, hiukset	
rosettaproject_fin_swadesh-1	fin	hand	käsi	kæsi	
rosettaproject_fin_swadesh-1	fin	he	hän	hæn	
rosettaproject_fin_swadesh-1	fin	head	pää	pæː	
rosettaproject_fin_swadesh-1	fin	hear	kuule	kuːle	
rosettaproject_fin_swadesh-1	fin	heart	sydän	sydæn	
rosettaproject_fin_swadesh-1	fin	heavy	raskas	raskas	
rosettaproject_fin_swadesh-1	fin	here	täällä, tänne	tæːlːæ, tænːe	
rosettaproject_fin_swadesh-1	fin	hit	lyödä	lyødæ	
rosettaproject_fin_swadesh-1	fin	hold	pitää (kiinni)	pitæː	
rosettaproject_fin_swadesh-1	fin	horn	sarvi	sarvi	
rosettaproject_fin_swadesh-1	fin	how	kuinka	kuiŋka	
rosettaproject_fin_swadesh-1	fin	hunt	metsästää	metsæstæː	
rosettaproject_fin_swadesh-1	fin	husband	mies	mies	
rosettaproject_fin_swadesh-1	fin	i	minä	minæ	
rosettaproject_fin_swadesh-1	fin	ice	jää	jæː	
rosettaproject_fin_swadesh-1	fin	if	jos	jos	
rosettaproject_fin_swadesh-1	fin	in	-ssa, -ssä	sːa, sːæ	
rosettaproject_fin_swadesh-1	fin	kill	tappaa	tapːaː	
rosettaproject_fin_swadesh-1	fin	knee	polvi	polvi	
rosettaproject_fin_swadesh-1	fin	know	tunte	tunte	
rosettaproject_fin_swadesh-1	fin	lake	järvi	jærvi	
rosettaproject_fin_swadesh-1	fin	laugh	naura	naura	
rosettaproject_fin_swadesh-1	fin	leaf	lehti	lehti	
rosettaproject_fin_swadesh-1	fin	left	vasen	vasen	
rosettaproject_fin_swadesh-1	fin	leg	sääri	sæːri	
rosettaproject_fin_swadesh-1	fin	lie	valehdella	valehdelːa	
rosettaproject_fin_swadesh-1	fin	live	elää	elæː	
rosettaproject_fin_swadesh-1	fin	liver	maksa	maksa	
rosettaproject_fin_swadesh-1	fin	long	pitkä	pitkæ	
rosettaproject_fin_swadesh-1	fin	louse	täi	tæi	
rosettaproject_fin_swadesh-1	fin	man	mies	mies	
rosettaproject_fin_swadesh-1	fin	many	moni	moni	
rosettaproject_fin_swadesh-1	fin	meat	liha	liha	
rosettaproject_fin_swadesh-1	fin	moon	kuu	kuː	
rosettaproject_fin_swadesh-1	fin	mother	äiti	æiti	
rosettaproject_fin_swadesh-1	fin	mountain	vuori	vuori	
rosettaproject_fin_swadesh-1	fin	mouth	suu	suː	
rosettaproject_fin_swadesh-1	fin	name	nimi	nimi	
rosettaproject_fin_swadesh-1	fin	narrow	kapea	kapea	
rosettaproject_fin_swadesh-1	fin	near	lähe	læhe	
rosettaproject_fin_swadesh-1	fin	neck	kaula, niska	kaula, niska	
rosettaproject_fin_swadesh-1	fin	new	uusi	uːsi	
rosettaproject_fin_swadesh-1	fin	night	yö	yø	
rosettaproject_fin_swadesh-1	fin	nose	nenä	nenæ	
rosettaproject_fin_swadesh-1	fin	not	ei	ei	
rosettaproject_fin_swadesh-1	fin	old	vanha	vanha	
rosettaproject_fin_swadesh-1	fin	one	yksi	yksi	
rosettaproject_fin_swadesh-1	fin	other	toinen, muu	toinen, muː	
rosettaproject_fin_swadesh-1	fin	person	henkilö	heŋkilø	
rosettaproject_fin_swadesh-1	fin	play	soitta	soitːa	
rosettaproject_fin_swadesh-1	fin	pull	vetää	vetæː	
rosettaproject_fin_swadesh-1	fin	push	työntää	tyøntæː	
rosettaproject_fin_swadesh-1	fin	rain	sata	sata	
rosettaproject_fin_swadesh-1	fin	red	punainen	punainen	
rosettaproject_fin_swadesh-1	fin	right	oikea	oikea	
rosettaproject_fin_swadesh-1	fin	river	joki	joki	
rosettaproject_fin_swadesh-1	fin	road	tie	tie	
rosettaproject_fin_swadesh-1	fin	root	juuri	juːri	
rosettaproject_fin_swadesh-1	fin	rope	köysi	køysi	
rosettaproject_fin_swadesh-1	fin	rotten	mätä, mädäntynyt	mætæ, mædæntynyt	
rosettaproject_fin_swadesh-1	fin	round	pyöreä	pyøreæ	
rosettaproject_fin_swadesh-1	fin	rub	hieroa, hangata	hieroa, haŋata	
rosettaproject_fin_swadesh-1	fin	salt	suola	suola	
rosettaproject_fin_swadesh-1	fin	sand	hiekka	hiekːa	
rosettaproject_fin_swadesh-1	fin	say	sano	sano	
rosettaproject_fin_swadesh-1	fin	scratch	raapia, rapsuttaa	raːpia, rapsutːaː	
rosettaproject_fin_swadesh-1	fin	sea	meri	meri	
rosettaproject_fin_swadesh-1	fin	see	näke	næke	
rosettaproject_fin_swadesh-1	fin	seed	siemen	siemen	
rosettaproject_fin_swadesh-1	fin	sew	ommella	omːelːa	
rosettaproject_fin_swadesh-1	fin	sharp	terävä	terævæ	
rosettaproject_fin_swadesh-1	fin	short	lyhyt	lyhyt	
rosettaproject_fin_swadesh-1	fin	sing	laula	laula	
rosettaproject_fin_swadesh-1	fin	sit	istu	istu	
rosettaproject_fin_swadesh-1	fin	skin	iho, nahka	iho, nahka	
rosettaproject_fin_swadesh-1	fin	sky	taivas	taivas	
rosettaproject_fin_swadesh-1	fin	sleep	nukku	nukːu	
rosettaproject_fin_swadesh-1	fin	small	pieni	pieni	
rosettaproject_fin_swadesh-1	fin	smell	haistaa jtk	haistaː jtk	
rosettaproject_fin_swadesh-1	fin	smoke	savu	savu	
rosettaproject_fin_swadesh-1	fin	smooth	märkä	mærkæ	
rosettaproject_fin_swadesh-1	fin	smooth	pehmeä	pehmeæ	
rosettaproject_fin_swadesh-1	fin	snake	käärme	kæːrme	
rosettaproject_fin_swadesh-1	fin	snow	lumi	lumi	
rosettaproject_fin_swadesh-1	fin	some	joku	joku	
rosettaproject_fin_swadesh-1	fin	spit	sylkeä	sylkeæ	
rosettaproject_fin_swadesh-1	fin	split	halkaista, puolittaa	halkaista, puolitːaː	
rosettaproject_fin_swadesh-1	fin	squeeze	puristaa, rutistaa	puristaː, rutistaː	
rosettaproject_fin_swadesh-1	fin	stab	puukottaa, pistää	puːkotːaː, pistæː	
rosettaproject_fin_swadesh-1	fin	stand	seiso	seiso	
rosettaproject_fin_swadesh-1	fin	star	tähti	tæhti	
rosettaproject_fin_swadesh-1	fin	stick	tikku, keppi	tikːu, kepːi	
rosettaproject_fin_swadesh-1	fin	stone	kivi	kivi	
rosettaproject_fin_swadesh-1	fin	straight	suora	suora	
rosettaproject_fin_swadesh-1	fin	suck	imeä	imeæ	
rosettaproject_fin_swadesh-1	fin	sun	aurinko	auriŋko	
rosettaproject_fin_swadesh-1	fin	swell	turvota, paisua	turvota, paisua	
rosettaproject_fin_swadesh-1	fin	swim	uida	uida	
rosettaproject_fin_swadesh-1	fin	tail	häntä	hæntæ	
rosettaproject_fin_swadesh-1	fin	that	että	etːæ	
rosettaproject_fin_swadesh-1	fin	there	siellä, sinne	sielːæ, sinːe	
rosettaproject_fin_swadesh-1	fin	they	he	he	
rosettaproject_fin_swadesh-1	fin	thick	paksu	paksu	
rosettaproject_fin_swadesh-1	fin	thin	ohut	ohut	
rosettaproject_fin_swadesh-1	fin	think	ajattele	ajatːele	
rosettaproject_fin_swadesh-1	fin	this	tämä	tæmæ	
rosettaproject_fin_swadesh-1	fin	thou	sinä	sinæ	
rosettaproject_fin_swadesh-1	fin	three	kolme	kolme	
rosettaproject_fin_swadesh-1	fin	throw	heittä	heitːæ	
rosettaproject_fin_swadesh-1	fin	tie	sitoa	sitoa	
rosettaproject_fin_swadesh-1	fin	tongue	kieli	kieli	
rosettaproject_fin_swadesh-1	fin	tooth	hammas	hamːas	
rosettaproject_fin_swadesh-1	fin	tree	puu	puː	
rosettaproject_fin_swadesh-1	fin	turn	kääntyä	kæːntyæ	
rosettaproject_fin_swadesh-1	fin	two	kaksi	kaksi	
rosettaproject_fin_swadesh-1	fin	vomit	oksentaa	oksentaː	
rosettaproject_fin_swadesh-1	fin	walk	kävellä	kævelːæ	
rosettaproject_fin_swadesh-1	fin	warm	lämmin	læmːin	
rosettaproject_fin_swadesh-1	fin	wash	pestä	pestæ	
rosettaproject_fin_swadesh-1	fin	water	`vesi	vesi	
rosettaproject_fin_swadesh-1	fin	we	me	me	
rosettaproject_fin_swadesh-1	fin	wet	märkä	mærkæ	
rosettaproject_fin_swadesh-1	fin	what	mikä	mikæ	
rosettaproject_fin_swadesh-1	fin	when	milloin	milːoin	
rosettaproject_fin_swadesh-1	fin	where	missä	misːæ	
rosettaproject_fin_swadesh-1	fin	white	valkoinen	valkoinen	
rosettaproject_fin_swadesh-1	fin	who	kuka	kuka	
rosettaproject_fin_swadesh-1	fin	wide	leveä, laaja	leveæ, laːja	
rosettaproject_fin_swadesh-1	fin	wife	vaimo	vaimo	
rosettaproject_fin_swadesh-1	fin	wind	tuuli	tuːli	
rosettaproject_fin_swadesh-1	fin	wing	siipi	siːpi	
rosettaproject_fin_swadesh-1	fin	wipe	pyyhkiä, pyyhkäistä	pyːhkiæ, pyːhkæistæ	
rosettaproject_fin_swadesh-1	fin	with	kanssa	kansːa	
rosettaproject_fin_swadesh-1	fin	woman	nainen	nainen	
rosettaproject_fin_swadesh-1	fin	worm	mato	mato	
rosettaproject_fin_swadesh-1	fin	year	vuosi	vuosi	
rosettaproject_fin_swadesh-1	fin	yellow	keltainen	keltainen	
rosettaproject_fin_swadesh-1	fin	you	sinä	sinæ	
rosettaproject_fin_swadesh-1	fin	you	te	te	
