identifier	lang_code	gloss	transcription_norm	ipa	residual
rosettaproject_ell_swadesh-1	ell	lie	ξαπλώνω	ksaˈplono	
rosettaproject_ell_swadesh-1	ell	live	ζω	zo	
rosettaproject_ell_swadesh-1	ell	liver	συκώτι	siˈkoti	
rosettaproject_ell_swadesh-1	ell	long	μακρύ	maˈkri	
rosettaproject_ell_swadesh-1	ell	louse	ψείρα	ˈpsira	
rosettaproject_ell_swadesh-1	ell	man	άντρας	ˈandras	
rosettaproject_ell_swadesh-1	ell	many	πολλά	poˈla	
rosettaproject_ell_swadesh-1	ell	meat	κρέας	ˈkreas	
rosettaproject_ell_swadesh-1	ell	moon	φεγγάρι	feˈŋɡari	
rosettaproject_ell_swadesh-1	ell	mother	μητέρα	miˈtera	
rosettaproject_ell_swadesh-1	ell	mountain	βουνό	vuˈno	
rosettaproject_ell_swadesh-1	ell	mouth	στόμα	ˈstoma	
rosettaproject_ell_swadesh-1	ell	name	όνομα	ˈonoma	
rosettaproject_ell_swadesh-1	ell	narrow	στενό	steˈno	
rosettaproject_ell_swadesh-1	ell	near	κοντά	koˈnda	
rosettaproject_ell_swadesh-1	ell	neck	λαιμός	leˈmos	
rosettaproject_ell_swadesh-1	ell	new	καινούριο	ceˈnurjo	
rosettaproject_ell_swadesh-1	ell	night	νύχτα	ˈnixta	
rosettaproject_ell_swadesh-1	ell	nose	μύτη	ˈmiti	
rosettaproject_ell_swadesh-1	ell	not	δεν	ðen	
rosettaproject_ell_swadesh-1	ell	old	παλιό	paˈʎo	
rosettaproject_ell_swadesh-1	ell	one	ένα	ˈena	
rosettaproject_ell_swadesh-1	ell	other	άλλα	ˈala	
rosettaproject_ell_swadesh-1	ell	person	άνθρωπος	ˈanθropos	
rosettaproject_ell_swadesh-1	ell	play	παίζω	ˈpezo	
rosettaproject_ell_swadesh-1	ell	pull	τραβάω	traˈvao	
rosettaproject_ell_swadesh-1	ell	push	σπρώχνω	ˈsproxno	
rosettaproject_ell_swadesh-1	ell	rain	βροχή	vroˈçi	
rosettaproject_ell_swadesh-1	ell	red	κόκκινο	ˈkocino	
rosettaproject_ell_swadesh-1	ell	right	δεξιά	ðeˈksça	
rosettaproject_ell_swadesh-1	ell	river	ποτάμι	poˈtami	
rosettaproject_ell_swadesh-1	ell	road	δρόμος	ˈðromos	
rosettaproject_ell_swadesh-1	ell	root	ρίζα	ˈriza	
rosettaproject_ell_swadesh-1	ell	rope	σχοινί	sçiˈni	
rosettaproject_ell_swadesh-1	ell	rotten	σάπιο	ˈsapço	
rosettaproject_ell_swadesh-1	ell	round	στρογγυλό	stroɲɟiˈlo	
rosettaproject_ell_swadesh-1	ell	rub	τρίβω	ˈtrivo	
rosettaproject_ell_swadesh-1	ell	salt	αλάτι	aˈlati	
rosettaproject_ell_swadesh-1	ell	sand	άμμος	ˈamos	
rosettaproject_ell_swadesh-1	ell	say	λέω	ˈleo	
rosettaproject_ell_swadesh-1	ell	scratch	ξύνω	ˈksino	
rosettaproject_ell_swadesh-1	ell	sea	θάλασσα	ˈθalasa	
rosettaproject_ell_swadesh-1	ell	see	βλέπω	ˈvlepo	
rosettaproject_ell_swadesh-1	ell	seed	σπόρος	ˈsporos	
rosettaproject_ell_swadesh-1	ell	sew	ράβω	ˈravo	
rosettaproject_ell_swadesh-1	ell	sharp	κοφτερό	kofteˈro	
rosettaproject_ell_swadesh-1	ell	short	κοντό	koˈndo	
rosettaproject_ell_swadesh-1	ell	sing	τραγουδάω	traɣuˈðao	
rosettaproject_ell_swadesh-1	ell	sit	κάθομαι	ˈkaθome	
rosettaproject_ell_swadesh-1	ell	skin	δέρμα	ˈðerma	
rosettaproject_ell_swadesh-1	ell	sky	ουρανός	uraˈnos	
rosettaproject_ell_swadesh-1	ell	sleep	κοιμάμαι	ciˈmame	
rosettaproject_ell_swadesh-1	ell	small	μικρό	miˈkro	
rosettaproject_ell_swadesh-1	ell	smell	μυρίζω	miˈrizo	
rosettaproject_ell_swadesh-1	ell	smoke	καπνός	kapˈnos	
rosettaproject_ell_swadesh-1	ell	smooth	λείο	ˈlio	
rosettaproject_ell_swadesh-1	ell	snake	φίδι	ˈfiði	
rosettaproject_ell_swadesh-1	ell	snow	χιόνι	ˈçoni	
rosettaproject_ell_swadesh-1	ell	some	μερικά	meriˈka	
rosettaproject_ell_swadesh-1	ell	spit	φτύνω	ˈftino	
rosettaproject_ell_swadesh-1	ell	split	χωρίζω	xoˈrizo	
rosettaproject_ell_swadesh-1	ell	squeeze	ζουλάω	zuˈlao	
rosettaproject_ell_swadesh-1	ell	stab	μαχαιρώνω	maçeˈrono	
rosettaproject_ell_swadesh-1	ell	stand	στέκομαι	ˈstekome	
rosettaproject_ell_swadesh-1	ell	star	αστέρι	aˈsteri	
rosettaproject_ell_swadesh-1	ell	stick	ραβδί	ravˈði	
rosettaproject_ell_swadesh-1	ell	stone	πέτρα	ˈpetra	
rosettaproject_ell_swadesh-1	ell	straight	ίσιο	ˈisço	
rosettaproject_ell_swadesh-1	ell	suck	ρουφάω	ruˈfao	
rosettaproject_ell_swadesh-1	ell	sun	ήλιος	ˈiʎos	
rosettaproject_ell_swadesh-1	ell	swell	πρήζομαι	ˈprizome	
rosettaproject_ell_swadesh-1	ell	swim	κολυμπώ	koliˈmbo	
rosettaproject_ell_swadesh-1	ell	tail	ουρά	uˈra	
rosettaproject_ell_swadesh-1	ell	that	εκείνο	eˈcino	
rosettaproject_ell_swadesh-1	ell	there	εκεί	eˈci	
rosettaproject_ell_swadesh-1	ell	they	αυτοί	afˈti	
rosettaproject_ell_swadesh-1	ell	thick	χοντρό	xoˈndro	
rosettaproject_ell_swadesh-1	ell	thin	λεπτό	lepˈto	
rosettaproject_ell_swadesh-1	ell	think	σκέφτομαι	ˈsceftome	
rosettaproject_ell_swadesh-1	ell	this	αυτό	afˈto	
rosettaproject_ell_swadesh-1	ell	thou	εσύ	eˈsi	
rosettaproject_ell_swadesh-1	ell	three	τρία	ˈtria	
rosettaproject_ell_swadesh-1	ell	throw	πετάω	peˈtao	
rosettaproject_ell_swadesh-1	ell	tie	δένω	ˈðeno	
rosettaproject_ell_swadesh-1	ell	tongue	γλώσσα	ˈɣlosa	
rosettaproject_ell_swadesh-1	ell	tooth	δόντι	ˈðondi	
rosettaproject_ell_swadesh-1	ell	tree	δέντρο	ˈðendro	
rosettaproject_ell_swadesh-1	ell	turn	γυρίζω	ʝiˈrizo	
rosettaproject_ell_swadesh-1	ell	two	δύο	ˈðio	
rosettaproject_ell_swadesh-1	ell	vomit	ξερνάω	kserˈnao	
rosettaproject_ell_swadesh-1	ell	walk	περπατάω	perpaˈtao	
rosettaproject_ell_swadesh-1	ell	warm	ζεστό	zeˈsto	
rosettaproject_ell_swadesh-1	ell	wash	πλένω	ˈpleno	
rosettaproject_ell_swadesh-1	ell	water	νερό	neˈro	
rosettaproject_ell_swadesh-1	ell	we	εμείς	eˈmis	
rosettaproject_ell_swadesh-1	ell	wet	υγρό	iˈɣro	
rosettaproject_ell_swadesh-1	ell	what	τι	ti	
rosettaproject_ell_swadesh-1	ell	when	πότε	ˈpote	
rosettaproject_ell_swadesh-1	ell	where	πού	pu	
rosettaproject_ell_swadesh-1	ell	white	άσπρο	ˈaspro	
rosettaproject_ell_swadesh-1	ell	who	ποιος	pços	
rosettaproject_ell_swadesh-1	ell	wide	πλατύ	plaˈti	
rosettaproject_ell_swadesh-1	ell	wife	σύζυγος	ˈsiziɣos	
rosettaproject_ell_swadesh-1	ell	wind	άνεμος	ˈanemos	
rosettaproject_ell_swadesh-1	ell	wing	φτερό	fteˈro	
rosettaproject_ell_swadesh-1	ell	wipe	σκουπίζω	skuˈpizo	
rosettaproject_ell_swadesh-1	ell	with	με	me	
rosettaproject_ell_swadesh-1	ell	woman	γυναίκα	ʝiˈneka	
rosettaproject_ell_swadesh-1	ell	worm	σκουλήκι	skuˈlici	
rosettaproject_ell_swadesh-1	ell	year	χρόνος	ˈxronos	
rosettaproject_ell_swadesh-1	ell	yellow	κίτρινο	ˈcitrino	
rosettaproject_ell_swadesh-1	ell	you	εσείς	eˈsis	
rosettaproject_jpn_swadesh-1	jpn	ashes	はい	hai	
rosettaproject_jpn_swadesh-1	jpn	big	おおきい	oːkiː	
rosettaproject_jpn_swadesh-1	jpn	bird	とり	toɾi	
rosettaproject_jpn_swadesh-1	jpn	black	くろ	kɯɾo	
rosettaproject_jpn_swadesh-1	jpn	blood	ち	t͡ɕi	
rosettaproject_jpn_swadesh-1	jpn	bone	ほね	hone	
rosettaproject_jpn_swadesh-1	jpn	breast	むね	mɯne	
rosettaproject_jpn_swadesh-1	jpn	cloud	くも	kɯmo	
rosettaproject_jpn_swadesh-1	jpn	cold	さむい	samɯi	
rosettaproject_jpn_swadesh-1	jpn	die	しぬ	ɕinɯ	
rosettaproject_jpn_swadesh-1	jpn	dog	いぬ	inɯ	
rosettaproject_jpn_swadesh-1	jpn	drink	のむ	nomɯ	
rosettaproject_jpn_swadesh-1	jpn	ear	みみ	mimi	
rosettaproject_jpn_swadesh-1	jpn	eat	たべる	tabeɾɯ	
rosettaproject_jpn_swadesh-1	jpn	egg	たまご	tamaɡo	
rosettaproject_jpn_swadesh-1	jpn	eye	め	me	
rosettaproject_jpn_swadesh-1	jpn	feather	はね	hane	
rosettaproject_jpn_swadesh-1	jpn	fingernail	つめ	t͡sɯme	
rosettaproject_jpn_swadesh-1	jpn	fire	ひ	çi	
rosettaproject_jpn_swadesh-1	jpn	fish	さかな	sakana	
rosettaproject_jpn_swadesh-1	jpn	fly (v.)	とぶ	tobɯ	
rosettaproject_jpn_swadesh-1	jpn	foot	あし	aɕi	
rosettaproject_jpn_swadesh-1	jpn	good	よい	joi	
rosettaproject_jpn_swadesh-1	jpn	green	みどり	midoɾi	
rosettaproject_jpn_swadesh-1	jpn	hair	かみ	kami	
rosettaproject_jpn_swadesh-1	jpn	hand	て	te	
rosettaproject_jpn_swadesh-1	jpn	head	あたま	atama	
rosettaproject_jpn_swadesh-1	jpn	hear	きく	kikɯ	
rosettaproject_jpn_swadesh-1	jpn	heart	こころ	kokoɾo	
rosettaproject_jpn_swadesh-1	jpn	kill	ころす	koɾosɯ	
rosettaproject_jpn_swadesh-1	jpn	knee	ひざ	çiza	
rosettaproject_jpn_swadesh-1	jpn	leaf	はっぱ	happa	
rosettaproject_jpn_swadesh-1	jpn	long	ながい	naɡai	
rosettaproject_jpn_swadesh-1	jpn	man	おとこ	otoko	
rosettaproject_jpn_swadesh-1	jpn	meat	にく	ɲikɯ	
rosettaproject_jpn_swadesh-1	jpn	moon	つき	t͡sɯki	
rosettaproject_jpn_swadesh-1	jpn	mountain	やま	jama	
rosettaproject_jpn_swadesh-1	jpn	mouth	くち	kɯt͡ɕi	
rosettaproject_jpn_swadesh-1	jpn	neck	くび	kɯbi	
rosettaproject_jpn_swadesh-1	jpn	new	あたらしい	ataɾaɕiː	
rosettaproject_jpn_swadesh-1	jpn	night	よる	joɾɯ	
rosettaproject_jpn_swadesh-1	jpn	nose	はな	hana	
rosettaproject_jpn_swadesh-1	jpn	one	ひとつ	çitot͡sɯ	
rosettaproject_jpn_swadesh-1	jpn	person	ひと	çito	
rosettaproject_jpn_swadesh-1	jpn	rain	あめ	ame	
rosettaproject_jpn_swadesh-1	jpn	red	あか	aka	
rosettaproject_jpn_swadesh-1	jpn	road	みち	mit͡ɕi	
rosettaproject_jpn_swadesh-1	jpn	root	ね	ne	
rosettaproject_jpn_swadesh-1	jpn	round	まるい	maɾɯi	
rosettaproject_jpn_swadesh-1	jpn	sand	すな	sɯna	
rosettaproject_jpn_swadesh-1	jpn	say	いう	iɯ	
rosettaproject_jpn_swadesh-1	jpn	see	みる	miɾɯ	
rosettaproject_jpn_swadesh-1	jpn	seed	たね	tane	
rosettaproject_jpn_swadesh-1	jpn	sit	すわる	sɯwaɾɯ	
rosettaproject_jpn_swadesh-1	jpn	skin	はだ	hada	
rosettaproject_jpn_swadesh-1	jpn	sleep	ねむる	nemɯɾɯ	
rosettaproject_jpn_swadesh-1	jpn	small	ちいさい	t͡ɕiːsai	
rosettaproject_jpn_swadesh-1	jpn	smoke	けむり	kemɯɾi	
rosettaproject_jpn_swadesh-1	jpn	stand	たつ	tat͡sɯ	
rosettaproject_jpn_swadesh-1	jpn	star	ほし	hoɕi	
rosettaproject_jpn_swadesh-1	jpn	stone	いし	iɕi	
rosettaproject_jpn_swadesh-1	jpn	sun	ひ	çi	
rosettaproject_jpn_swadesh-1	jpn	swim	およぐ	ojoɡɯ	
rosettaproject_jpn_swadesh-1	jpn	tail	お	o	
rosettaproject_jpn_swadesh-1	jpn	that	あれ	aɾe	
rosettaproject_jpn_swadesh-1	jpn	this	これ	koɾe	
rosettaproject_jpn_swadesh-1	jpn	tongue	した	ɕita	
rosettaproject_jpn_swadesh-1	jpn	tooth	は	ha	
rosettaproject_jpn_swadesh-1	jpn	tree	き	ki	
rosettaproject_jpn_swadesh-1	jpn	two	ふたつ	ɸɯtat͡sɯ	
rosettaproject_jpn_swadesh-1	jpn	walk	あるく	aɾɯkɯ	
rosettaproject_jpn_swadesh-1	jpn	warm	あたたかい	atatakai	
rosettaproject_jpn_swadesh-1	jpn	water	みず	mizɯ	
rosettaproject_jpn_swadesh-1	jpn	what	なに	naɲi	
rosettaproject_jpn_swadesh-1	jpn	white	しろ	ɕiɾo	
rosettaproject_jpn_swadesh-1	jpn	who	だれ	daɾe	
rosettaproject_jpn_swadesh-1	jpn	woman	おんな	onna	
rosettaproject_jpn_swadesh-1	jpn	yellow	き	ki	
